file,num_man_paragraphs,num_woman_paragraphs,num_equal_paragraphs,num_genderless_paragraphs,num_tokens,num_paragraphs
news_fighters-rise-ufc-fight-night-vettori-vs-dolidze-2.txt,12,4,1,3,1445,20
news_fighters-rise-ufc-kc-amorim-zhang-onama.txt,14,4,0,2,1376,20
news_fighters-rise-ufc-qatar-riley-horiguchi-almakhan.txt,15,0,0,4,1488,19
news_fighters-rise-ufc-saudi-arabia-oliveira-ziam-jasudavicius.txt,12,6,0,5,1636,23
news_fighting-nerds-aiming-even-higher-pablo-sucupira-caio-borralho.txt,13,1,0,3,1815,17
news_fighting-nerds-spotlight.txt,6,0,0,2,577,8
news_fights-2025-half-year-awards.txt,19,0,0,3,1224,22
news_five-fighters-whove-thrived-moving-up-a-weight-division-ufc.txt,17,0,0,1,1207,18
news_five-jack-della-maddalena-fights-watch.txt,13,0,0,0,692,13
news_five-kevin-holland-fights-watch.txt,14,0,0,0,766,14
news_five-khamzat-chimaev-fights-to-watch-ufc-fight-pass.txt,21,0,0,0,1222,21
news_five-reasons-watch-ufc-316-dvalishvili-vs-omalley-2.txt,10,2,0,3,1442,15
news_five-robert-whittaker-fights-watch.txt,8,0,0,0,730,8
news_five-umar-nurmagomedov-fights-to-watch-ufc-fight-pass.txt,7,0,0,1,463,8
news_fluffy-hernandez-keeps-moving-forward.txt,20,0,0,5,1347,25
news_flyweights-in-the-spotlight-in-montreal-ufc-315-muhammad-vs-della-maddalena.txt,0,10,0,0,794,10
news_flyweights-step-spotlight-ufc-317.txt,8,0,0,2,819,10
news_focused-nathaniel-wood-primed-shine-home-ufc-london.txt,22,3,0,5,1845,30
news_francis-marshall-ready-for-his-breakthrough-moment-ufc-313.txt,18,0,0,2,1379,20
news_gabe-green-gods-plan-ufc-vegas-106.txt,22,0,1,4,1663,27
news_gabriel-bonfim-aims-to-leave-no-doubt.txt,10,0,0,3,709,13
news_gabriel-bonfim-fighting-solo-ufc-nashville.txt,22,1,0,1,1290,24
news_gabriel-bonfim-leveled-up-legend-ufc-vegas-111.txt,19,0,0,4,1043,23
news_gauge-young-expect-a-calculated-individual-ufc-kansas-city.txt,13,0,0,1,897,14
news_gauge-youngs-gangster-pants-ufc-shanghai.txt,11,0,0,0,870,11
news_geoff-neal-ready-to-scratch-that-itch-ufc-319.txt,22,0,0,7,1550,29
news_gerald-meerschaert-ready-make-history-ufc-vegas-105.txt,14,0,0,1,724,15
news_get-know-marcus-mcghee-ufc-abu-dhabi.txt,7,0,0,9,303,16
news_get-know-patchy-mix.txt,7,0,0,18,943,25
news_get-ready-for-summer-2025-ufc-fight-pass-topuria-oliveira-holloway-poirier-du-plessis-chimaev-pantoja-kara-france.txt,19,0,0,2,1249,21
news_get-to-know-aaron-pico.txt,3,0,0,9,181,12
news_get-to-know-tallison-teixeira-ufc-nashville.txt,3,0,0,9,260,12
news_giga-chikadze-class-session-ufc-vegas-112.txt,17,0,0,8,1235,25
news_giga-chikadze-wants-to-kickstart-charge-to-georgia-third-title-ufc-kansas-city.txt,22,0,0,9,1315,31
news_gilbert-burns-deliver-timely-reminder-ufc-vegas-106.txt,24,0,0,2,1240,26
news_gillian-robertson-aiming-to-be-undeniable-ufc-vegas-112.txt,1,19,0,3,1356,23
news_gillian-robertson-has-found-her-new-home-ufc-des-moines.txt,1,12,0,3,978,16
news_grant-dawson-big-game-hunting-ufc-323.txt,21,0,0,1,1189,22
news_grant-dawson-very-good-year-ufc-311.txt,14,0,0,0,1097,14
news_gregory-rodrigues-break-middleweight-pack-ufc-fight-night-vegas-102.txt,22,0,0,4,1206,26
news_gregory-rodrigues-discipline-over-everything-vechain-ufc-322.txt,12,0,0,1,790,13
news_gunnar-nelson-back-he-never-left-ufc-london.txt,9,0,0,1,649,10
news_henry-cejudo-everything-stake-ufc-seattle-main-event.txt,23,0,0,11,1993,34
news_henry-cejudo-triple-c-last-dance-ufc-323.txt,21,0,0,15,1600,36
news_history-of-title-fights-in-newark-jon-jones-aldo-gsp-sterling-makhachev.txt,14,1,0,1,947,16
news_homefield-advantage-imavov-bsd-sy-gomis-sola-ufc-paris.txt,5,0,0,21,821,26
news_homefield-advantage-ufc-318-holloway-vs-poirier-3.txt,8,2,0,9,673,19
news_homefield-advantage-ufc-baku.txt,8,0,0,9,576,17
news_homefield-advantage-ufc-mexico-moreno-torres-godinez.txt,17,3,0,17,979,37
news_humble-kevin-vallejos-proud-argentinian-ufc-vegas-108.txt,20,0,0,4,1436,24
news_hyder-amil-couldnt-be-more-excited-ufc-317.txt,11,0,0,4,1442,15
news_hyder-amil-has-his-foot-gas-ufc-vegas-103.txt,9,0,0,1,783,10
news_hyunsung-park-focused-on-making-most-main-event-opportunity-vegas-108.txt,17,0,0,2,1103,19
news_hyunsung-park-rtu-ufc-vegas-106.txt,17,0,0,1,1213,18
news_ian-machado-garry-short-notice-risk-taker-ufc-kansas-city.txt,8,0,0,0,598,8
news_ian-machado-garry-wants-to-be-undeniable-ufc-qatar.txt,23,0,0,0,1130,23
news_iasmin-lucindo-letting-flow-ufc-313.txt,0,13,0,1,853,14
news_ignacio-bahamondes-is-ready-for-the-spotlight-ufc-baku.txt,13,0,0,3,906,16
news_ilia-topuria-shackles-off-ufc-317.txt,26,0,0,7,1528,33
news_islam-dulatov-no-pressure-only-excitement-ufc-318.txt,21,0,0,7,1502,28
news_islam-makhachev-and-zhang-weili-chasing-new-heights-vechain-ufc-322.txt,3,4,0,2,573,9
news_islam-makhachev-new-talent-same-energy-vechain-ufc-322.txt,29,0,0,2,1539,31
news_islam-makhachev-wants-to-eliminate-all-doubt-ufc-311.txt,31,0,0,2,1429,33
news_israel-adesanya-i-am-still-here-saudi-arabia.txt,17,0,0,2,958,19
news_ivana-petrovic-best-performance-ufc-des-moines.txt,1,11,0,1,1106,13
news_jack-della-maddalena-calm-storm-ufc-315.txt,15,0,0,1,1067,16
news_jack-della-maddalena-journey-title-shot-ufc-315.txt,16,0,0,0,1009,16
news_jack-della-maddalena-the-grateful-underdog-vechain-ufc-322.txt,21,0,0,9,1462,30
news_jack-hermansson-wades-into-new-waters-ufc-qatar.txt,17,0,0,7,1633,24
news_jack-jenkins-is-ready-to-play-a-starring-role-ufc-312.txt,17,0,0,9,1299,26
news_jacqueline-cavalcanti-dark-horse-ufc-vegas-111.txt,0,21,0,3,1315,24
news_jacqueline-cavalcanti-ready-anywhere-anytime-ufc-vegas-102.txt,0,11,0,1,699,12
news_jailton-almeida-three-step-plan-fighting-ufc-gold-ufc-311.txt,18,0,0,2,1095,20
news_jairzinho-rozenstruik-calm-storm-ufc-saudi-arabia.txt,24,0,0,8,1697,32
news_jake-matthews-a-new-era-starts-now-ufc-312.txt,10,0,0,1,833,11
news_jamahal-hill-eager-to-get-back-to-dominant-ways-ufc-311.txt,16,0,0,3,964,19
news_jamahal-hill-return-to-dominance-ufc-baku.txt,17,0,0,2,1119,19
news_jamal-pogues-less-chaos-more-faith-ufc-saudi-arabia.txt,11,0,0,3,1163,14
news_jamey-lyn-horth-seeks-redemption-ufc-atlanta.txt,0,13,0,0,1280,13
news_jan-blachowicz-dont-sleep-polish-power-ufc-323.txt,19,0,0,5,955,24
news_jan-blachowicz-embraces-the-pressure-to-perform-ufc-london.txt,16,0,0,1,998,17
news_jaqueline-amorim-always-looking-for-a-finish-ufc-kansas-city.txt,1,13,0,2,648,16
news_jared-cannonier-defend-then-advance-ufc-319.txt,20,0,0,3,1050,23
news_jared-cannonier-first-succeed-ufc-fight-night-vegas-102.txt,17,0,0,6,882,23
news_jared-gordon-feeling-free-ufc-fight-night-vegas-102.txt,18,5,1,3,1611,27
news_jared-gordon-living-a-better-life-ufc-vegas-106.txt,18,0,0,2,1363,20
news_jasmine-jasudavicius-canadian-bulldog-returns-ufc-saudi-arabia.txt,1,24,0,4,1912,29
news_jasmine-jasudavicius-sacrificing-for-glory-ufc-315.txt,1,12,0,2,1432,15
news_javid-basharat-snow-leopard-returns-ufc-seattle.txt,28,0,0,4,1773,32
news_jean-silva-a-man-on-a-roll-ufc-seattle-cejudo-vs-song.txt,14,0,0,1,757,15
news_jean-silva-i-am-the-next-champion-noche-ufc.txt,12,0,0,3,968,15
news_jean-silva-journey-to-main-event-noche-ufc-san-antonio.txt,13,0,0,0,791,13
news_jean-silva-lord-knows-whats-going-to-happen-ufc-314.txt,17,0,0,3,1079,20
news_jeka-saragih-embracing-grind.txt,19,0,0,5,1070,24
news_jeremy-stephens-remember-this-guy-ufc-des-moines.txt,7,0,0,2,656,9
news_jeremy-stephens-returning-home.txt,18,0,0,2,1176,20
news_jim-miller-wouldnt-have-it-any-other-way-ufc-314.txt,23,0,0,8,1898,31
news_jimmy-crute-back-and-better-than-ever-ufc-312.txt,18,0,0,2,1143,20
news_jimmy-crute-is-back-his-best-ufc-318.txt,11,0,0,2,758,13
news_jimmy-flick-has-goals-to-achieve-ufc-kansas-city.txt,24,0,0,5,1586,29
news_jiri-prochazka-belief-himself-ufc-311.txt,10,0,0,1,740,11
news_joanderson-brito-devil-is-in-the-details-ufc-vegas-105.txt,23,0,0,2,1262,25
news_joaquin-buckley-my-chapter-ufc-atlanta.txt,13,0,0,1,1098,14
news_joaquin-buckley-win-streak-has-him-close-title-contention.txt,15,0,0,1,1151,16
news_joe-pyfer-cant-wait-test-gastelums-chin.txt,13,0,0,0,956,13
news_joe-pyfer-stepping-challenge-ufc-mexico-middleweight.txt,14,0,0,0,987,14
news_john-castaneda-motivated-and-ready-to-go-ufc-fight-night-kape-vs-almabayev.txt,8,0,0,2,856,10
news_johnny-walker-experience-everything-ufc-fight-night-shanghai.txt,14,0,0,0,888,14
news_jordan-leavitt-gets-serious.txt,23,0,0,8,1793,31
news_jordan-leavitt-loves-the-uncertainty-of-fighting-ufc-vegas-107.txt,8,0,0,0,817,8
news_jordan-vucenic-keep-on-keeping-on-ufc-london.txt,18,0,0,9,1504,27
news_jose-aldo-is-aging-like-fine-wine-ufc-315.txt,16,0,0,15,1462,31
news_jose-aldo-retirement-long-live-king-rio.txt,32,0,0,3,1703,35
news_joseph-morales-all-way-back-ufc-vegas-111-flyweight.txt,17,0,0,5,1423,22
news_joseph-morales-just-about-back-where-he-belongs-ufc-319.txt,20,0,0,6,1687,26
news_josh-emmett-hopes-deliver-rude-awakening-ufc-vegas-105.txt,12,0,0,0,765,12
news_joshua-van-enjoying-each-moment-ufc-313-flyweight.txt,10,0,0,5,663,15
news_joshua-van-keeping-things-simple.txt,14,0,0,2,839,16
news_joshua-van-time-to-complete-the-takeover-ufc-323.txt,19,0,0,5,1485,24
news_journey-trilogy-max-holloway-vs-dustin-poirier-ufc-318.txt,9,0,0,0,721,9
news_julian-erosa-all-about-fighting-and-winning-ufc-vegas-106.txt,10,0,0,2,1087,12
news_julian-erosa-cool-and-calculated-ufc-314.txt,9,0,0,1,986,10
news_julian-marquezs-undeniable-love-for-mma-ufc-fight-night-kape-vs-almabayev.txt,14,0,0,3,1715,17
news_julianna-pena-and-legacy-two-time-womens-champions.txt,0,13,0,0,736,13
news_julianna-pena-ready-adversity-ufc-316.txt,1,23,0,2,3272,26
news_julius-walker-a-new-journey-begins-ufc-seattle.txt,14,0,0,4,1082,18
news_junyong-park-hungry-for-more-ufc-321.txt,22,0,0,0,1360,22
news_justin-gaethje-ready-to-go-again-ufc-313-pereira-vs-ankalaev.txt,12,0,0,0,1081,12
news_justin-tafa-back-for-more-ufc-312.txt,12,0,0,0,732,12
news_kai-kara-france-ready-to-take-on-the-world-ufc-317.txt,20,0,0,1,1687,21
news_kamaru-usman-be-careful-what-you-wish-ufc-atlanta.txt,24,0,0,6,1769,30
news_kamaru-usman-dont-count-him-out-ufc-atlanta.txt,14,0,0,3,1360,17
news_karine-silva-road-forward-ufc-319.txt,1,7,1,2,667,11
news_kayla-harrison-cant-ignore-me-ufc-316-newark.txt,0,15,0,3,1009,18
news_kayla-harrison-is-just-getting-started-bantamweight-champion.txt,0,8,0,3,706,11
news_kayla-harrisons-quest-greatness-ufc-316.txt,0,10,0,0,731,10
news_kelvin-gastelum-aiming-for-vintage-performance-at-noche-ufc.txt,19,0,0,3,1607,22
news_kelvin-gastelum-bringing-different-punch-ufc-316-newark.txt,14,0,0,1,899,15
news_kelvin-gastelum-the-middleweight-mission-begins-anew-ufc-mexico.txt,15,0,0,5,1236,20
news_kennedy-nzechukwu-balancing-faith-and-fighting-ufc-vegas-112.txt,25,0,0,6,1364,31
news_kennedy-nzechukwu-eyeing-a-finish-in-brilliant-fashion-ufc-vegas-105.txt,10,0,0,3,884,13
news_ketlen-souza-eyes-redemption-ufc-vegas-108.txt,0,17,0,3,819,20
news_ketlen-souza-hothead-hot-hand-ufc-vegas-102.txt,0,18,0,4,777,22
news_ketlen-vieira-ready-claim-title-ufc-vegas-110.txt,0,26,0,6,1406,32
news_kevin-holland-chasing-history-ufc-311.txt,21,0,0,2,1474,23
news_kevin-vallejos-ready-to-wrap-up-year-one-ufc-vegas-112.txt,19,0,0,5,1373,24
news_khalil-rountree-on-new-level-ufc-baku.txt,20,0,0,6,1362,26
news_khamzat-chimaev-journey-to-title-shot-ufc-319.txt,9,0,0,0,694,9
news_khamzat-chimaev-the-time-is-now-ufc-319.txt,12,0,0,1,753,13
news_khaos-williams-has-statement-make-ufc-316-newark.txt,9,0,0,3,972,12
news_khaos-williams-ready-to-crack-the-code-ufc-fight-night-cannonier-vs-rodrigues.txt,13,0,0,3,1064,16
news_king-green-one-of-a-kind-ufc-vegas-112.txt,20,0,0,7,1505,27
news_king-green-story-continues-ufc-313.txt,21,0,0,6,1486,27
news_knockouts-2025-ufccom-awards.txt,21,0,0,10,1714,31
news_kody-steele-is-here-to-entertain-ufc-312.txt,10,0,0,2,1143,12
news_kurt-holobaugh-persistence-pays-off-ufc-vegas-104.txt,23,0,0,6,1724,29
news_kyle-daukaus-darce-knight-returns.txt,24,0,1,3,2041,28
news_kyle-daukaus-seconds-vechain-ufc-322.txt,20,2,0,3,1516,25
news_kyoji-horiguchi-one-step-at-a-time-ufc-qatar.txt,26,0,0,2,1344,28
news_last-time-in-chicago.txt,11,4,0,2,1303,17
news_last-time-in-kansas-city.txt,14,0,0,1,837,15
news_last-time-in-nashville.txt,10,2,0,0,623,12
news_last-time-in-seattle.txt,12,0,0,2,684,14
news_last-time-new-orleans-ufc-318.txt,10,0,0,0,725,10
news_last-time-paris-moicano-vs-saint-denis.txt,9,0,0,2,864,11
news_last-time-saudi-arabia.txt,2,0,0,0,129,2
news_lauren-murphy-i-am-really-proud-of-my-career-ufc-nashville.txt,0,14,0,5,1401,19
news_leon-edwards-career-highlights.txt,29,0,0,0,942,29
news_leon-edwards-its-payback-time-ufc-london.txt,20,0,0,9,1179,29
news_leon-edwards-ready-steady-go-vechain-ufc-322.txt,24,0,0,9,1617,33
news_lerone-murphy-by-any-means-neccessary-ufc-319.txt,22,0,0,3,992,25
news_lerone-murphy-is-ready-to-earn-his-title-shot-ufc-vegas-105.txt,29,0,0,10,1358,39
news_lerone-murphy-takes-eight-fight-win-streak-ufc-319.txt,9,0,0,0,759,9
news_lightweight-division-2026-preview.txt,9,0,0,2,847,11
news_lima-amil-van-fighters-on-rise-ufc-317.txt,24,0,0,2,1577,26
news_live-results-official-scorecards-match-recaps-interviews-canelo-vs-crawford-las-vegas.txt,27,0,0,2,2225,29
news_loma-lookboonmee-turning-dreams-reality-ufc-vegas-105.txt,1,12,0,1,780,14
news_loneer-kavanagh-ready-kick-things-gear-ufc-shanghai-flyweight.txt,13,0,0,3,750,16
news_loopy-godinez-homecoming-ufc-mexico.txt,0,11,0,1,784,12
news_loopy-godinez-i-feel-i-have-improved-ufc-319.txt,0,17,0,1,983,18
news_louis-jourdain-ready-stand-alongside-his-big-brother-again-dana-white-contender-series.txt,19,0,0,6,1659,25
news_luana-santos-vegas-vibes.txt,0,20,0,8,1402,28
news_luis-gurule-im-future-title-contender-noche-ufc.txt,9,0,0,2,946,11
news_luis-gurule-power-intention-ufc-vegas-105.txt,14,0,0,1,1211,15
news_macy-chiasson-feels-everything-coming-together-ufc-vegas-107.txt,0,18,0,0,1401,18
news_magomed-ankalaev-has-the-light-heavyweight-summit-in-sight-ufc-313.txt,21,0,0,8,1156,29
news_magomed-ankalaevs-long-and-winding-road-top-ufc-313.txt,28,0,0,3,1363,31
news_main-card-live-results-fight-recaps-highlights-winner-backstage-interviews-noche-ufc-lopes-vs-silva.txt,20,0,0,2,1216,22
news_main-card-live-results-fight-recaps-highlights-winner-interviews-ufc-fight-night-imavov-vs-borralho-paris.txt,14,0,0,3,1140,17
news_main-card-live-results-highlights-winner-interviews-recaps-ufc-fight-night-walker-vs-zhang-shanghai.txt,13,0,0,3,915,16
news_main-card-results-highlights-winner-interviews-ufc-311-makhachev-vs-moicano-los-angeles.txt,12,0,0,4,795,16
news_main-card-results-highlights-winner-interviews-ufc-312-du-plessis-vs-strickland-2-sydney.txt,9,2,0,2,876,13
news_main-card-results-highlights-winner-interviews-ufc-313-pereira-vs-ankalaev-t-mobile-arena-las-vegas.txt,11,1,1,5,1063,18
news_main-card-results-highlights-winner-interviews-ufc-314-volkanovski-vs-lopes-kaseya-center-miami.txt,11,0,0,4,866,15
news_main-card-results-highlights-winner-interviews-ufc-315-muhammad-vs-della-maddalena-montreal.txt,10,4,1,3,1117,18
news_main-card-results-highlights-winner-interviews-ufc-316-dvalishvili-vs-omalley-2-newark.txt,11,1,0,2,881,14
news_main-card-results-highlights-winner-interviews-ufc-317-topuria-vs-oliveira.txt,14,0,0,2,917,16
news_main-card-results-highlights-winner-interviews-ufc-318-holloway-vs-poirier-3-new-orleans.txt,13,0,0,4,971,17
news_main-card-results-highlights-winner-interviews-ufc-319-du-plessis-vs-chimaev-chicago.txt,13,0,0,3,861,16
news_main-card-results-highlights-winner-interviews-ufc-fight-night-adesanya-vs-imavov-saudi-arabia.txt,14,0,0,1,947,15
news_main-card-results-highlights-winner-interviews-ufc-fight-night-blanchfield-vs-barber-apex-ufc-tonight.txt,9,3,0,2,801,14
news_main-card-results-highlights-winner-interviews-ufc-fight-night-burns-vs-morales-apex-las-vegas.txt,9,0,0,3,775,12
news_main-card-results-highlights-winner-interviews-ufc-fight-night-cannonier-vs-rodrigues-las-vegas.txt,5,0,0,1,178,6
news_main-card-results-highlights-winner-interviews-ufc-fight-night-cejudo-vs-song-seattle.txt,8,0,0,4,857,12
news_main-card-results-highlights-winner-interviews-ufc-fight-night-dern-vs-ribas-2.txt,11,3,0,4,993,18
news_main-card-results-highlights-winner-interviews-ufc-fight-night-edwards-vs-brady-o2-arena-london.txt,14,2,0,4,1167,20
news_main-card-results-highlights-winner-interviews-ufc-fight-night-emmett-vs-murphy-apex-las-vegas.txt,12,0,0,3,550,15
news_main-card-results-highlights-winner-interviews-ufc-fight-night-hill-vs-rountree-jr-baku.txt,20,0,0,1,1040,21
news_main-card-results-highlights-winner-interviews-ufc-fight-night-kape-vs-almabayev-apex-las-vegas.txt,14,0,0,1,925,15
news_main-card-results-highlights-winner-interviews-ufc-fight-night-lewis-vs-teixeira-nashville.txt,14,0,0,2,977,16
news_main-card-results-highlights-winner-interviews-ufc-fight-night-machado-garry-vs-prates-t-mobile-center-kansas-city.txt,15,0,0,3,1206,18
news_main-card-results-highlights-winner-interviews-ufc-fight-night-moreno-vs-erceg-mexico-city.txt,15,0,0,2,1071,17
news_main-card-results-highlights-winner-interviews-ufc-fight-night-sandhagen-vs-figueiredo-wells-fargo-arena-des-moines.txt,14,0,0,2,1120,16
news_main-card-results-highlights-winner-interviews-ufc-fight-night-taira-vs-park-apex-las-vegas.txt,9,2,0,1,823,12
news_main-card-results-highlights-winner-interviews-ufc-fight-night-usman-vs-buckley-ufc-tonight-atlanta.txt,12,1,0,5,1135,18
news_main-card-results-highlights-winner-interviews-ufc-fight-night-vettori-vs-dolidze-2-apex-las-vegas.txt,11,0,0,4,601,15
news_main-card-results-highlights-winner-interviews-ufc-fight-night-whittaker-vs-de-ridder-abu-dhabi.txt,6,0,0,4,391,10
news_main-card-results-ufc-323-dvalishvili-vs-yan-2-event-tonight-recaps-highlights-interviews.txt,14,0,0,1,868,15
news_main-card-results-ufc-fight-night-royval-vs-kape-event-tonight-recaps-highlights-interviews.txt,3,0,0,2,242,5
news_main-card-results-vechain-ufc-322-della-maddalena-vs-makhachev-event-tonight-recaps-highlights-interviews.txt,7,3,0,2,719,12
news_main-event-spotlight-arman-tsarukyan-vs-dan-hooker-ufc-qatar.txt,11,0,0,1,842,12
news_main-event-spotlight-emmett-murphy-ufc-vegas-105.txt,10,0,0,1,850,11
news_main-event-spotlight-machado-garry-vs-prates-ufc-kansas-city.txt,12,0,0,2,1101,14
news_main-event-spotlight-tatsuro-taira-vs-hyunsung-park.txt,9,0,0,1,710,10
news_main-event-spotlight-ufc-fight-night-blanchfield-vs-barber.txt,0,13,0,0,849,13
news_main-event-spotlight-ufc-fight-night-cannonier-vs-rodrigues-vegas-102.txt,15,0,0,3,1302,18
news_mairon-santos-dreams-come-true-ufc-313.txt,10,0,0,1,676,11
news_major-flyweight-stretch-in-march-kape-almabayev-moreno-erceg.txt,9,0,0,1,1028,10
news_makhachev-dvalishvili-prochazka-ufc-311-bigger-picture.txt,26,1,0,11,2116,38
news_malcolm-wellmaker-built-ground-bantamweight-ufc-322.txt,12,0,0,5,1160,17
news_malcolm-wellmaker-is-here-to-stay-ufc-atlanta.txt,16,0,0,5,1195,21
news_malcolm-wellmaker-making-name-for-himself-ufc-kansas-city.txt,13,0,0,2,1373,15
news_malcolm-wellmaker-the-genuine-article-vechain-ufc-322.txt,27,0,0,10,2148,37
news_manel-kape-made-for-five-rounds-ufc-fight-night-kape-vs-almabayev.txt,25,0,0,6,1189,31
news_manel-kape-out-make-his-championship-case-flyweight-ufc-vegas-112.txt,13,0,0,5,1132,18
news_manon-fiorot-journey-to-the-title-shot-ufc-315.txt,0,12,0,1,808,13
news_manon-fiorot-sees-everything-coming-together-ufc-315.txt,0,12,0,0,708,12
news_mansur-abdul-malik-dana-whites-contender-series-grad-showcase-ufc-atlanta.txt,11,0,0,4,806,15
news_mansur-abdul-malik-humble-thoughtful-dangerous.txt,23,0,0,5,1671,28
news_mansur-abdul-malik-smooth-operator-ufc-atlanta.txt,23,0,0,7,1538,30
news_manuel-torres-fight-first-party-later-ufc-mexico.txt,16,0,0,7,1407,23
news_marc-andre-barriault-aims-keep-momentum-rolling-ufc-abu-dhabi.txt,21,0,0,7,1638,28
news_marcus-buchecha-has-arrived-ufc-abu-dhabi.txt,25,0,0,3,1735,28
news_marcus-buchecha-i-felt-lot-pressure-ufc-vegas-112.txt,16,0,0,5,1328,21
news_marcus-mcghee-chasing-life.txt,13,0,0,5,1297,18
news_mario-bautista-sticks-guns-ufc-316-dvalishvili-vs-omalley-2.txt,13,0,0,1,1042,14
news_mario-pinto-wise-beyond-his-years-ufc-vegas-103.txt,26,0,0,6,1939,32
news_marion-santos-learning-every-fight-ufc-vegas-106.txt,9,2,1,0,947,12
news_marquel-mederos-getting-comfortable-ufc-vegas-107.txt,19,0,0,7,1490,26
news_marquel-mederos-ready-to-perform-ufc-mexico.txt,11,0,0,0,1021,11
news_marvin-vettori-all-ufc-318.txt,14,0,0,6,917,20
news_marvin-vettori-feels-like-his-best-days-are-ahead-ufc-vegas-104.txt,12,0,0,2,881,14
news_mason-jones-take-two-ufc-des-moines.txt,34,0,0,3,2191,37
news_mason-jones-this-is-the-dream-ufc-paris.txt,12,0,0,1,793,13
news_massive-middleweight-stretch-starts-saturday-night.txt,9,0,0,2,954,11
news_matchup-spotlight-elves-brener-vs-esteban-ribovics.txt,9,0,0,1,683,10
news_matchup-spotlight-geoff-neal-vs-carlos-prates-ufc-319.txt,10,0,0,4,878,14
news_matchup-spotlight-joshua-van-vs-bruno-silva-ufc-316.txt,13,0,0,2,1056,15
news_matchup-spotlight-namajunas-vs-maverick-ufc-atlanta.txt,0,14,0,0,1029,14
news_matchup-spotlight-nate-landwehr-vs-morgan-charriere-ufc-nashville.txt,0,0,0,1,0,1
news_matchup-to-watch-marina-rodriguez-vs-gillian-robertson-ufc-des-moines.txt,0,9,0,0,631,9
news_matchup-to-watch-van-vs-tsuruya-ufc-313.txt,10,0,0,1,580,11
news_matchup-to-watch-vieira-chiasson-ufc-vegas-107.txt,0,9,0,1,821,10
news_matchup-to-watch-yan-xiaonan-vs-virna-jandiroba-ufc-314.txt,0,9,0,1,560,10
news_matchup-watch-wood-vs-charriere-ufc-london.txt,10,0,0,4,711,14
news_mateus-camilo-hunger-dream-ufc-vegas-106.txt,16,1,1,0,1010,18
news_mateusz-gamrot-happy-be-back-ufc-vegas-107.txt,22,0,0,6,1695,28
news_mateusz-rebecki-picking-where-he-left-off-ufc-fight-night-taira-vs-park.txt,14,0,0,2,779,16
news_matt-schnell-honest-excited-and-dangerous-ufc-fight-night-bonfim-vs-brown.txt,22,0,0,3,1838,25
news_mauricio-ruffy-i-came-to-be-the-champ-ufc-313.txt,10,0,0,6,928,16
news_mauricio-ruffy-knows-how-to-deliver-fireworks-ufc-paris.txt,11,0,0,2,817,13
news_max-griffin-back-basics-ufc-nashville.txt,8,0,0,3,771,11
news_max-holloway-it-is-all-about-moments-ufc-318.txt,17,0,0,1,1135,18
news_maycee-barber-all-systems-go-ufc-fight-night-blanchfield-vs-barber.txt,0,15,0,2,926,17
news_maycee-barber-been-too-long-ufc-323.txt,0,27,0,7,1652,34
news_mayra-bueno-silva-confident-in-the-face-of-adversity-ufc-fight-night-bonfim-vs-brown.txt,0,17,0,3,1049,20
news_melissa-croden-patience-pays-ufc-vegas-112.txt,4,12,0,5,1223,21
news_melissa-martinez-is-committed-to-the-game-ufc-nashville.txt,1,9,1,2,737,13
news_melissa-mullins-nervous-excitement-ufc-baku.txt,0,20,0,9,1734,29
news_merab-dvalishvili-character-bantamweight-ufc-316.txt,7,0,0,1,599,8
news_merab-dvalishvili-focused-today-already-thinking-about-tomorrow.txt,20,0,0,7,1410,27
news_merab-dvalishvili-ready-for-the-rematch-ufc-316-newark.txt,21,0,0,3,1463,24
news_merab-dvalishvili-ufc-beloved-respected-determined-ufc-311.txt,17,0,0,6,1080,23
news_miami-hosts-key-featherweight-fights-could-reshape-division-ufc-314.txt,13,0,0,5,921,18
news_michael-chandler-expect-the-spectacular-ufc-314.txt,15,0,0,1,1037,16
news_michael-chiesa-life-forged-ultimate-fighter-ufc-atlanta.txt,41,0,0,8,3407,49
news_michael-johnson-the-climb-continues-ufc-318.txt,12,1,0,2,776,15
news_michael-morales-championship-ready-vechain-ufc-322.txt,15,0,0,3,989,18
news_michael-morales-journey-to-his-first-main-event.txt,14,0,0,0,793,14
news_michael-morales-ready-showcase-spotlight-ufc-vegas-106-welterweight.txt,11,0,0,1,985,12
news_michael-venom-page-get-ready-for-a-different-mvp-ufc-319.txt,21,0,0,9,1619,30
news_michael-venom-page-this-one-is-for-the-fans-saudi-arabia.txt,15,0,0,10,1024,25
news_michal-oleksiejczuk-fighting-nerds-new-exchange-student-ufc-319.txt,19,0,2,5,1487,26
news_mick-parkin-making-most-every-walk-ufc-london.txt,9,0,0,4,971,13
news_middleweight-division-takes-center-stage-february.txt,10,0,0,4,1374,14
news_miesha-tate-feels-like-she-is-better-than-ever-ufc-des-moines.txt,1,28,0,12,1943,41
news_mike-davis-better-than-the-setbacks-ufc-saudi-arabia.txt,18,0,0,2,917,20
news_miranda-maverick-cleared-for-take-off-ufc-atlanta.txt,0,19,0,0,1137,19
news_modestas-bukauskas-always-believed-in-himself-ufc-paris.txt,12,0,0,3,1408,15
news_modestas-bukauskas-i-just-need-to-prove-myself-ufc-seattle.txt,13,0,0,4,1178,17
news_modestas-bukauskas-poised-and-prepared-ufc-315.txt,15,0,0,1,1454,16
